word,tokens,attention,attention_correct,attention_incorrect,antichina_attention,antichina_attention_correct,antichina_attention_incorrect,antivacina_attention,antivacina_attention_correct,antivacina_attention_incorrect,provacina_attention,provacina_attention_correct,provacina_attention_incorrect,captum,captum_correct,captum_incorrect,antichina_captum,antichina_captum_correct,antichina_captum_incorrect,antivacina_captum,antivacina_captum_correct,antivacina_captum_incorrect,provacina_captum,provacina_captum_correct,provacina_captum_incorrect,tfidf,antichina_tfidf,antivacina_tfidf,provacina_tfidf,captum_abs,captum_abs_correct,captum_abs_incorrect,antichina_captum_abs,antichina_captum_abs_correct,antichina_captum_abs_incorrect,antivacina_captum_abs,antivacina_captum_abs_correct,antivacina_captum_abs_incorrect,provacina_captum_abs,provacina_captum_abs_correct,provacina_captum_abs_incorrect,captum_p,captum_p_correct,captum_p_incorrect,antichina_captum_p,antichina_captum_p_correct,antichina_captum_p_incorrect,antivacina_captum_p,antivacina_captum_p_correct,antivacina_captum_p_incorrect,provacina_captum_p,provacina_captum_p_correct,provacina_captum_p_incorrect,captum_n,captum_n_correct,captum_n_incorrect,antichina_captum_n,antichina_captum_n_correct,antichina_captum_n_incorrect,antivacina_captum_n,antivacina_captum_n_correct,antivacina_captum_n_incorrect,provacina_captum_n,provacina_captum_n_correct,provacina_captum_n_incorrect
estados,estados,0.030767820775508877,0.0,0.030767820775508877,0.0,0.0,0.0,0.07489124732375385,0.0,0.07489124732375385,0.0,0.0,0.0,0.012391460539721899,0.0,0.012391460539721899,0.0,0.0,0.0,0.03016177007640219,0.0,0.03016177007640219,0.0,0.0,0.0,0.00021044186552225113,0.0,0.0,0.0006313255965667534,0.012391460539721899,0.0,0.012391460539721899,0.0,0.0,0.0,0.03016177007640219,0.0,0.03016177007640219,0.0,0.0,0.0,0.012391460539721899,0.0,0.012391460539721899,0.0,0.0,0.0,0.03016177007640219,0.0,0.03016177007640219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estaduais,esta ##dua ##is,0.002477681031450617,0.000733726890757675,0.0017439541406929417,0.0024594197455564525,0.0024594197455564525,0.0,0.004244918800875314,0.0,0.004244918800875314,0.0,0.0,0.0,0.006108171797170908,-0.00576150994191225,0.011869681739083158,-0.01931232382763883,-0.01931232382763883,0.0,0.028891720257403223,0.0,0.028891720257403223,0.0,0.0,0.0,0.0004755425680653883,0.0014266277041961651,0.0,0.0,0.024208279750054785,0.00576150994191225,0.018446769808142534,0.01931232382763883,0.01931232382763883,0.0,0.04490085957357209,0.0,0.04490085957357209,0.0,0.0,0.0,0.015158225773612843,0.0,0.015158225773612843,0.0,0.0,0.0,0.03689628991548765,0.0,0.03689628991548765,0.0,0.0,0.0,0.009050053976441933,0.00576150994191225,0.0032885440345296834,0.01931232382763883,0.01931232382763883,0.0,0.008004569658084422,0.0,0.008004569658084422,0.0,0.0,0.0
estadual,estadual,0.018499763061602906,0.018499763061602906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06360950049834811,0.06360950049834811,0.0,0.004651851015783258,0.004651851015783258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015994903206131547,0.015994903206131547,0.0,0.00023293764219111502,0.0,0.0,0.000698812926573345,0.004651851015783258,0.004651851015783258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015994903206131547,0.015994903206131547,0.0,0.004651851015783258,0.004651851015783258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015994903206131547,0.015994903206131547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estao,esta ##o,0.000983439463501175,0.0,0.000983439463501175,0.0,0.0,0.0,0.0023937674567979916,0.0,0.0023937674567979916,0.0,0.0,0.0,0.00919588948997251,0.0,0.00919588948997251,0.0,0.0,0.0,0.022383503829547687,0.0,0.022383503829547687,0.0,0.0,0.0,0.00019613780486959652,0.0,0.0,0.0005884134146087896,0.00919588948997251,0.0,0.00919588948997251,0.0,0.0,0.0,0.022383503829547687,0.0,0.022383503829547687,0.0,0.0,0.0,0.00919588948997251,0.0,0.00919588948997251,0.0,0.0,0.0,0.022383503829547687,0.0,0.022383503829547687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estar,estar,0.028792470305537173,0.028792470305537173,0.0,0.00947818430608877,0.00947818430608877,0.0,0.00719732206322357,0.00719732206322357,0.0,0.07911029973609057,0.07911029973609057,0.0,0.01586691369422221,0.01586691369422221,0.0,-0.008942202490752123,-0.008942202490752123,0.0,0.04592635014936982,0.04592635014936982,0.0,-0.0011463773606974498,-0.0011463773606974498,0.0,0.0013947326687432857,0.0012191072707319138,0.0006458210320863248,0.002319269703411619,0.029215767093478128,0.029215767093478128,0.0,0.008942202490752123,0.008942202490752123,0.0,0.04592635014936982,0.04592635014936982,0.0,0.026406651566891603,0.026406651566891603,0.0,0.022541340393850157,0.022541340393850157,0.0,0.0,0.0,0.0,0.04592635014936982,0.04592635014936982,0.0,0.012630137103097048,0.012630137103097048,0.0,0.006674426699627959,0.006674426699627959,0.0,0.008942202490752123,0.008942202490752123,0.0,0.0,0.0,0.0,0.013776514463794529,0.013776514463794529,0.0
estarei,estar ##ei,0.022873365009824426,0.013283554464578625,0.0095898105452458,0.0,0.0,0.0,0.0,0.0,0.0,0.0786476733862158,0.04567411277219011,0.03297356061402567,0.0488922765810966,0.008388693387632925,0.04050358319346368,0.0,0.0,0.0,0.0,0.0,0.0,0.1681109796484697,0.02884364488584387,0.13926733476262582,0.0006485953839700779,0.0009412219382557236,0.0,0.0010045642136545102,0.0488922765810966,0.008388693387632925,0.04050358319346368,0.0,0.0,0.0,0.0,0.0,0.0,0.1681109796484697,0.02884364488584387,0.13926733476262582,0.0488922765810966,0.008388693387632925,0.04050358319346368,0.0,0.0,0.0,0.0,0.0,0.0,0.1681109796484697,0.02884364488584387,0.13926733476262582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estaremos,estar ##emos,0.0033196564763784335,0.0033196564763784335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011414291609324126,0.011414291609324126,0.0,0.0030944620993437416,0.0030944620993437416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010639984295737794,0.010639984295737794,0.0,0.0003154291608961251,0.0,0.0,0.0009462874826883752,0.004704775899085808,0.004704775899085808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016176879882243467,0.016176879882243467,0.0,0.0038996189992147753,0.0038996189992147753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01340843208899063,0.01340843208899063,0.0,0.0008051568998710333,0.0008051568998710333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027684477932528365,0.0027684477932528365,0.0
estaria,estar ##ia,0.006165555988748867,0.006165555988748867,0.0,0.020666668118711286,0.020666668118711286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018571190738834165,0.00018571190738834165,0.0,0.0006224980135922067,0.0006224980135922067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020467241057221908,0.0006140172317166573,0.0,0.0,0.0004967172345000917,0.0004967172345000917,0.0,0.0016649739703913688,0.0016649739703913688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034121457094421666,0.00034121457094421666,0.0,0.0011437359919917876,0.0011437359919917876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155502663555875,0.000155502663555875,0.0,0.000521237978399581,0.000521237978399581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estarão,estar ##ão,0.011959766348203017,0.0009347523252169252,0.011025014022986092,0.0031332480174868995,0.0031332480174868995,0.0,0.026835733930189273,0.0,0.026835733930189273,0.0,0.0,0.0,0.003237785984820008,-0.0018622839228714919,0.0051000699076915006,-0.006242292478898855,-0.006242292478898855,0.0,0.012413963264157809,0.0,0.012413963264157809,0.0,0.0,0.0,0.00038560935571106984,0.0005601048920914043,0.0,0.0005967231750418052,0.006962353830562993,0.0018622839228714919,0.0051000699076915006,0.006242292478898855,0.006242292478898855,0.0,0.012413963264157809,0.0,0.012413963264157809,0.0,0.0,0.0,0.0051000699076915006,0.0,0.0051000699076915006,0.0,0.0,0.0,0.012413963264157809,0.0,0.012413963264157809,0.0,0.0,0.0,0.0018622839228714919,0.0018622839228714919,0.0,0.006242292478898855,0.006242292478898855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estatística,estat ##ística,0.0047432252516349084,0.0047432252516349084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016309083959776188,0.016309083959776188,0.0,0.0012386036012943917,0.0012386036012943917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004258808944278711,0.004258808944278711,0.0,0.00028463865096592584,0.0,0.0,0.0008539159528977774,0.0014866304082870585,0.0014866304082870585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005111623180356648,0.005111623180356648,0.0,0.001362617004790725,0.001362617004790725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046852160623176795,0.0046852160623176795,0.0,0.00012401340349633334,0.00012401340349633334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004264071180389685,0.0004264071180389685,0.0
estima,estima,0.0010742874971280418,0.0010742874971280418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036938252050247853,0.0036938252050247853,0.0,0.0024482209899599084,0.0024482209899599084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008417951827942378,0.008417951827942378,0.0,0.000406690337106741,0.0,0.0,0.001220071011320223,0.0024482209899599084,0.0024482209899599084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008417951827942378,0.008417951827942378,0.0,0.0024482209899599084,0.0024482209899599084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008417951827942378,0.008417951827942378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estimado,estima ##do,0.00021630424695710001,0.00021630424695710001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007437395310845846,0.0007437395310845846,0.0,0.0020827643179308665,0.0020827643179308665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007161367282283783,0.007161367282283783,0.0,0.00020350586283543392,0.0,0.0,0.0006105175885063017,0.0020827643179308665,0.0020827643179308665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007161367282283783,0.007161367282283783,0.0,0.0020827643179308665,0.0020827643179308665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007161367282283783,0.007161367282283783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estoques,esto ##ques,0.00042354866551855833,0.0,0.00042354866551855833,0.0,0.0,0.0,0.001030950098625294,0.0,0.001030950098625294,0.0,0.0,0.0,-0.01379327608520205,0.0,-0.01379327608520205,0.0,0.0,0.0,-0.03357389716479201,0.0,-0.03357389716479201,0.0,0.0,0.0,0.00019613780486959652,0.0,0.0,0.0005884134146087896,0.01379327608520205,0.0,0.01379327608520205,0.0,0.0,0.0,0.03357389716479201,0.0,0.03357389716479201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01379327608520205,0.0,0.01379327608520205,0.0,0.0,0.0,0.03357389716479201,0.0,0.03357389716479201,0.0,0.0,0.0
estrada,estrada,0.05258479714393616,0.05258479714393616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18080732542327618,0.18080732542327618,0.0,0.004575734753642683,0.004575734753642683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01573318539934447,0.01573318539934447,0.0,0.000264971046170209,0.0,0.0,0.000794913138510627,0.004575734753642683,0.004575734753642683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01573318539934447,0.01573318539934447,0.0,0.004575734753642683,0.004575734753642683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01573318539934447,0.01573318539934447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estradas,estrada ##s,0.0849212035536766,0.0849212035536766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29199267697539233,0.29199267697539233,0.0,0.022288647790765736,0.022288647790765736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766371843808564,0.0766371843808564,0.0,0.00047087682078944613,0.0,0.0,0.0014126304623683383,0.022288647790765736,0.022288647790765736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766371843808564,0.0766371843808564,0.0,0.022288647790765736,0.022288647790765736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766371843808564,0.0766371843808564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estrago,est ##rag ##o,0.005676773066322009,0.005676773066322009,0.0,0.019028289607783272,0.019028289607783272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006921073432395442,0.006921073432395442,0.0,0.023199128823671873,0.023199128823671873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002539195177784933,0.0007617585533354798,0.0,0.0,0.006921073432395442,0.006921073432395442,0.0,0.023199128823671873,0.023199128823671873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006921073432395442,0.006921073432395442,0.0,0.023199128823671873,0.023199128823671873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estrangeirismo,est ##rang ##eir ##ismo,0.0021030904414753083,0.0021030904414753083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007231256532293323,0.007231256532293323,0.0,0.014018442478798366,0.014018442478798366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048200948351169164,0.048200948351169164,0.0,0.000223360402878635,0.0,0.0,0.000670081208635905,0.014018442478798366,0.014018442478798366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048200948351169164,0.048200948351169164,0.0,0.014018442478798366,0.014018442478798366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048200948351169164,0.048200948351169164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estrangeiros,est ##rang ##eiros,0.002115939433375992,0.002115939433375992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072754364471380815,0.0072754364471380815,0.0,0.003216192515319867,0.003216192515319867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011058541599953696,0.011058541599953696,0.0,0.00020103277726881067,0.0,0.0,0.000603098331806432,0.003216192515319867,0.003216192515319867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011058541599953696,0.011058541599953696,0.0,0.003216192515319867,0.003216192515319867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011058541599953696,0.011058541599953696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estranho,est ##ran ##ho,0.053343100861335785,0.02347828447818755,0.029864816383148234,0.0,0.0,0.0,0.11506148785896766,0.05400755705262777,0.061053930806339876,0.020877958507541233,0.004436148271861232,0.01644181023568,0.01279378577165668,0.0091422642855308,0.003651521486125883,0.0,0.0,0.0,0.06684977439570235,0.01026372717069077,0.05658604722501158,-0.050442394988805844,0.016936102141794872,-0.06737849713060072,0.0015832212492933708,0.0022636189170126297,0.0019294375149126214,0.000556607315954861,0.06451763768342299,0.012353712147741266,0.05216392553568172,0.0,0.0,0.0,0.09735369183375563,0.018080638802846064,0.07927305303090958,0.08431459927239558,0.016936102141794872,0.06737849713060072,0.03865571172753983,0.010747988216636032,0.0279077235109038,0.0,0.0,0.0,0.08210173311472899,0.014172182986768419,0.06792955012796058,0.016936102141794872,0.016936102141794872,0.0,0.025861925955883148,0.001605723931105225,0.024256202024777924,0.0,0.0,0.0,0.015251958719026633,0.003908455816077626,0.011343502902949006,0.06737849713060072,0.0,0.06737849713060072
estrume,est ##rum ##e,0.0021267081610858414,0.0021267081610858414,0.0,0.007128630707550307,0.007128630707550307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020799649574667583,-0.0020799649574667583,0.0,-0.006971949578100866,-0.006971949578100866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004147017427972655,0.0012441052283917965,0.0,0.0,0.005235545161875334,0.005235545161875334,0.0,0.017549313391760895,0.017549313391760895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015777901022042836,0.0015777901022042836,0.0,0.00528868190683,0.00528868190683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036577550596710497,0.0036577550596710497,0.0,0.012260631484930893,0.012260631484930893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estudando,est ##udan ##do,0.0006956283468753084,0.0006956283468753084,0.0,0.0023317151291909776,0.0023317151291909776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002451258701182767,-0.002451258701182767,0.0,-0.008216509612903128,-0.008216509612903128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023929147102238774,0.0007178744130671632,0.0,0.0,0.0068537310170277005,0.0068537310170277005,0.0,0.022973400057076092,0.022973400057076092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022012361579224664,0.0022012361579224664,0.0,0.007378445222086481,0.007378445222086481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004652494859105233,0.004652494859105233,0.0,0.01559495483498961,0.01559495483498961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estudiosos,estudiosos,0.0036869967977205833,0.0,0.0036869967977205833,0.0,0.0,0.0,0.008974434396074442,0.0,0.008974434396074442,0.0,0.0,0.0,0.012597556867826933,0.0,0.012597556867826933,0.0,0.0,0.0,0.03066342442473087,0.0,0.03066342442473087,0.0,0.0,0.0,0.0002480562546900292,0.0007441687640700875,0.0,0.0,0.012597556867826933,0.0,0.012597556867826933,0.0,0.0,0.0,0.03066342442473087,0.0,0.03066342442473087,0.0,0.0,0.0,0.012597556867826933,0.0,0.012597556867826933,0.0,0.0,0.0,0.03066342442473087,0.0,0.03066342442473087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estudo,estudo,0.08333333333333334,0.0,0.08333333333333334,0.27932960893854747,0.0,0.27932960893854747,0.0,0.0,0.0,0.0,0.0,0.0,0.009491862521117224,0.0,0.009491862521117224,0.031816298953465556,0.0,0.031816298953465556,0.0,0.0,0.0,0.0,0.0,0.0,0.00031677128046771256,0.0,0.0009503138414031377,0.0,0.009491862521117224,0.0,0.009491862521117224,0.031816298953465556,0.0,0.031816298953465556,0.0,0.0,0.0,0.0,0.0,0.0,0.009491862521117224,0.0,0.009491862521117224,0.031816298953465556,0.0,0.031816298953465556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estudos,estudos,0.0035757236182689667,0.0035757236182689667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012294751696053754,0.012294751696053754,0.0,0.004232656379523908,0.004232656379523908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014553546290626619,0.014553546290626619,0.0,0.00024189673450281368,0.0,0.0,0.000725690203508441,0.004232656379523908,0.004232656379523908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014553546290626619,0.014553546290626619,0.0,0.004232656379523908,0.004232656379523908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014553546290626619,0.014553546290626619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estupidez,est ##upi ##dez,0.003378988554080325,0.003378988554080325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011618298753284784,0.011618298753284784,0.0,0.005884335187536274,0.005884335187536274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020232671131929884,0.020232671131929884,0.0,0.00022836399444688599,0.0,0.0,0.000685091983340658,0.005884335187536274,0.005884335187536274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020232671131929884,0.020232671131929884,0.0,0.005884335187536274,0.005884335187536274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020232671131929884,0.020232671131929884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estuprada,est ##up ##rada,0.008968699102600407,0.008968699102600407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030837933877136074,0.030837933877136074,0.0,-0.01040723827589925,-0.01040723827589925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035784200375584815,-0.035784200375584815,0.0,0.00021249454439310826,0.0,0.0,0.0006374836331793247,0.01040723827589925,0.01040723827589925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035784200375584815,0.035784200375584815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01040723827589925,0.01040723827589925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035784200375584815,0.035784200375584815,0.0
estuprador,est ##up ##rador,0.017826174696286515,0.017826174696286515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061293437351128424,0.061293437351128424,0.0,-0.010951071851158324,-0.010951071851158324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037654115247535785,-0.037654115247535785,0.0,0.00021249454439310826,0.0,0.0,0.0006374836331793247,0.015472326467196458,0.015472326467196458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05319997639150645,0.05319997639150645,0.0,0.0022606273080190667,0.0022606273080190667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00777293057198533,0.00777293057198533,0.0,0.013211699159177383,0.013211699159177383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542704581952108,0.04542704581952108,0.0
estéreis,est ##ére ##is,0.001176659250631925,0.001176659250631925,0.0,0.0,0.0,0.0,0.002864079311882982,0.002864079311882982,0.0,0.0,0.0,0.0,0.010940607531894816,0.010940607531894816,0.0,0.0,0.0,0.0,0.026630282024896104,0.026630282024896104,0.0,0.0,0.0,0.0,0.00019181818494504315,0.0,0.0005754545548351294,0.0,0.010940607531894816,0.010940607531894816,0.0,0.0,0.0,0.0,0.026630282024896104,0.026630282024896104,0.0,0.0,0.0,0.0,0.010940607531894816,0.010940607531894816,0.0,0.0,0.0,0.0,0.026630282024896104,0.026630282024896104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etapa,etapa,0.03217485795418421,0.03217485795418421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11062988408315488,0.11062988408315488,0.0,0.005835327523415517,0.005835327523415517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02006416340429404,0.02006416340429404,0.0,0.0002071862016465885,0.0,0.0,0.0006215586049397655,0.005835327523415517,0.005835327523415517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02006416340429404,0.02006416340429404,0.0,0.005835327523415517,0.005835327523415517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02006416340429404,0.02006416340429404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etc,etc,0.0566880185312281,0.01607149629853666,0.040616522232691445,0.06019751952347143,0.0,0.06019751952347143,0.05515033405644414,0.0,0.05515033405644414,0.055260159192676184,0.055260159192676184,0.0,-0.012273575694584043,0.008371574646829067,-0.02064515034141311,-0.10889230565378474,0.0,-0.10889230565378474,0.028822038568679938,0.0,0.028822038568679938,0.028784783885945214,0.028784783885945214,0.0,0.000869785173506773,0.0006519956335561895,0.0,0.00195735988696413,0.052698833345507526,0.008371574646829067,0.04432725869867846,0.10889230565378474,0.0,0.10889230565378474,0.028822038568679938,0.0,0.028822038568679938,0.028784783885945214,0.028784783885945214,0.0,0.020212628825461744,0.008371574646829067,0.011841054178632675,0.0,0.0,0.0,0.028822038568679938,0.0,0.028822038568679938,0.028784783885945214,0.028784783885945214,0.0,0.03248620452004578,0.0,0.03248620452004578,0.10889230565378474,0.0,0.10889230565378474,0.0,0.0,0.0,0.0,0.0,0.0
eterna,et ##erna,0.004480312888820959,0.0,0.004480312888820959,0.015017808565880307,0.0,0.015017808565880307,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020661330205766332,0.0,-0.0020661330205766332,-0.0069255855438322906,0.0,-0.0069255855438322906,0.0,0.0,0.0,0.0,0.0,0.0,0.000170725710297554,0.0,0.000512177130892662,0.0,0.0020661330205766332,0.0,0.0020661330205766332,0.0069255855438322906,0.0,0.0069255855438322906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020661330205766332,0.0,0.0020661330205766332,0.0069255855438322906,0.0,0.0069255855438322906,0.0,0.0,0.0,0.0,0.0,0.0
eterno,et ##erno,0.029649433990319565,0.029649433990319565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019464779036776,0.1019464779036776,0.0,0.009945144072685841,0.009945144072685841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034195337785739285,0.034195337785739285,0.0,0.0003936846191665789,0.0,0.0,0.0011810538574997366,0.009945144072685841,0.009945144072685841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034195337785739285,0.034195337785739285,0.0,0.009945144072685841,0.009945144072685841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034195337785739285,0.034195337785739285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eua,eu ##a,0.019582812053461865,0.019582812053461865,0.0,0.001186194345771257,0.001186194345771257,0.0,0.0,0.0,0.0,0.06611666730191441,0.06611666730191441,0.0,0.0272731470841604,0.0272731470841604,0.0,0.012669290951979748,0.012669290951979748,0.0,0.0,0.0,0.0,0.08077985770826285,0.08077985770826285,0.0,0.0012525801561692747,0.0004654607715771275,0.0,0.0032922796969306967,0.032231316251347744,0.032231316251347744,0.0,0.012669290951979748,0.012669290951979748,0.0,0.0,0.0,0.0,0.09782800384185827,0.09782800384185827,0.0,0.02975223166775406,0.02975223166775406,0.0,0.012669290951979748,0.012669290951979748,0.0,0.0,0.0,0.0,0.08930393077506055,0.08930393077506055,0.0,0.0024790845835936668,0.0024790845835936668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008524073066797708,0.008524073066797708,0.0
euapoiobolsonaro,eu ##apo ##io ##bol ##sona ##ro,0.0011101142348100665,0.0011101142348100665,0.0,0.0,0.0,0.0,0.0027021036141421503,0.0027021036141421503,0.0,0.0,0.0,0.0,0.006043111309994617,0.006043111309994617,0.0,0.0,0.0,0.0,0.014709398726153226,0.014709398726153226,0.0,0.0,0.0,0.0,0.00029864030399991717,0.0,0.0008959209119997515,0.0,0.010622751995710533,0.010622751995710533,0.0,0.0,0.0,0.0,0.025856597149802513,0.025856597149802513,0.0,0.0,0.0,0.0,0.008332931652852574,0.008332931652852574,0.0,0.0,0.0,0.0,0.02028299793797787,0.02028299793797787,0.0,0.0,0.0,0.0,0.0022898203428579583,0.0022898203428579583,0.0,0.0,0.0,0.0,0.005573599211824645,0.005573599211824645,0.0,0.0,0.0,0.0
